"length","weight"
2.60893599495331,165.854392059026
2.60886770439921,165.798035272813
2.60715933992402,165.687953677345
2.6066243601305,165.588412177874
2.60592224300062,165.569996510999
2.60575151832406,165.543476091498
2.60550648141682,165.478936596644
2.60547977673952,165.459889628059
2.60546887640905,165.455914093331
2.60493385455054,165.446359558857
2.60487507239465,165.427435125176
2.60465738205974,165.320182915592
2.60463281428468,165.293897765225
2.60414444019529,165.293516496449
2.60388251728588,165.205005422135
2.60358116089586,165.201959136909
2.60352666386819,165.200420013459
2.60342528383198,165.123476010833
2.60340781892652,165.112051374803
2.60272949016929,164.999974764348
2.60257126153551,164.974295719228
2.60192952459421,164.915841469346
2.60136517642385,164.905680225004
2.60065637467692,164.87090277303
2.60059214284009,164.76575062118
2.59976884817367,164.741331240979
2.59837741163743,164.710915860605
2.59792297308627,164.672989816353
2.59755363251261,164.667423943991
2.59752694400489,164.643323271264
2.5968508722868,164.59362370096
2.59662458722278,164.582010495575
2.59515433687996,164.549074793101
2.59463894967031,164.535917769351
2.59410999601556,164.504540050995
2.59385661314027,164.468558531978
2.59286928984124,164.421206815371
2.59280890964935,164.391273860619
2.5923064715995,164.296594555106
2.59185253250679,164.27452144419
2.59127078700342,164.264731834372
2.59126595941766,164.138724477063
2.59122142388915,164.124348462023
2.59107096935112,164.116975668334
2.59082549943305,164.001668752814
2.59070633815674,163.942006884404
2.59037819324208,163.917281439023
2.58907114787061,163.898859876377
2.58882853601564,163.872604094873
2.58824849199043,163.833282847553
2.58672070563291,163.811182958728
2.5863235176688,163.751474613848
2.5862086996642,163.644075071573
2.58615942217257,163.6368962019
2.5858636947039,163.615225860232
2.58577446700302,163.572754826317
2.58561573257743,163.425300977004
2.58536909247353,163.317093084754
2.58530226840503,163.172335211036
2.58451720139686,163.138664206007
2.58409172529603,163.121419615385
2.58364798394236,163.108636729841
2.58303885544974,163.081534987688
2.58082583040339,163.06611032207
2.58075945052408,162.945852804361
2.58012197594573,162.933023171638
2.58008723769349,162.897772840754
2.57984066821704,162.895605457659
2.57979070595584,162.8621896315
2.5793942201237,162.799820506132
2.5775254995541,162.776184646824
2.57751296622596,162.748941235166
2.57711160432243,162.721156212056
2.5770053051901,162.709999733901
2.57654302610225,162.648607654861
2.57633931138123,162.633579862114
2.5755715014472,162.56199522174
2.5755309610904,162.555508529754
2.57481087516663,162.546866693577
2.57438695753571,162.507399741798
2.57367043328258,162.486633162579
2.573583935788,162.406750684081
2.57302583184416,162.349999525248
2.57293874217414,162.235139062962
2.57287876159216,162.228629873446
2.57278938077936,162.114463358966
2.57222421115791,162.060385341326
2.57221669033414,162.018046400462
2.57186694717102,161.96041225433
2.57172629158928,161.888760274623
2.57035180984938,161.857751366882
2.56899925050756,161.739167136487
2.56897127417915,161.689416842139
2.56877030293197,161.671743122658
2.56864502693469,161.5534456868
2.56827939895995,161.551537245739
2.56788144919463,161.478536005689
2.56771158779931,161.387421721463
2.56752091235353,161.332329090828
2.56723733068376,161.280801248812
2.56684974259742,161.272637590866
2.56641399012835,161.272407715217
2.56588279425014,161.25959200774
2.56578698080274,161.258045321599
2.56562785605683,161.25789345094
2.56530658616855,161.242562842953
2.56420486613938,161.212024988318
2.56405892277424,161.196560161483
2.56394452690445,161.180131067579
2.56383727722252,161.174001975056
2.56344855986683,161.103405162875
2.56319674937839,161.017166115676
2.56318186208571,160.951300701908
2.56309138248066,160.949624744543
2.56232258952564,160.912463517343
2.56197862011743,160.908093715809
2.56190083917047,160.842752668064
2.56179294693314,160.789604538586
2.561311131463,160.766352724735
2.56039127849464,160.740708362374
2.55981110908163,160.728531558872
2.55968819246387,160.722313957462
2.55923512475259,160.653967847565
2.55901101342325,160.608593895193
2.55848082822533,160.515024120048
2.55772838718624,160.50189465829
2.55718100343149,160.436826708482
2.55705066808457,160.427619405812
2.55666609585834,160.309705476815
2.55601877257667,160.155719986022
2.55564239148228,160.118365802945
2.55517898779253,160.09142138604
2.5551598528036,160.045751736836
2.55507334508738,159.903678571005
2.55486696833509,159.712947146156
2.55454613844855,159.701898563525
2.55405632766314,159.658566476787
2.55390029077052,159.653585335254
2.5533016487871,159.643973445858
2.55329645528143,159.591381288435
2.55310790340833,159.570117952904
2.55309383072598,159.543174870546
2.55279400735826,159.539842606113
2.55272700990439,159.533696259751
2.55225287237355,159.52850286599
2.55213311575348,159.506195927552
2.5521283478615,159.445670725697
2.55174130637444,159.397025950302
2.55169620301923,159.38978872608
2.55127266597604,159.367009666761
2.55118633075586,159.365458720114
2.55038036183843,159.355903192579
2.55012814395511,159.3464114192
2.54971677717255,159.32064613711
2.54946875644601,159.298749066461
2.54919596640922,159.233679102362
2.54820564461921,159.200094901397
2.54817252789192,159.148783188608
2.54811316768756,159.12538753929
2.54792137163843,159.100270775392
2.5478525876371,159.02100723578
2.54776876497155,158.990659043282
2.54773426844256,158.980524115806
2.54723745420635,158.951225112177
2.54713129198491,158.946277988389
2.54687647939483,158.910762254982
2.54681614712074,158.883308311285
2.5464094147859,158.872135933597
2.54633395894245,158.831417012496
2.54623439081861,158.804650159168
2.5457148396454,158.793945525369
2.54526095371795,158.76743594406
2.54518895919548,158.755300021899
2.54471165959335,158.67819854598
2.54434834690519,158.612623116353
2.54412932675447,158.569457217769
2.54336880537081,158.562491265014
2.54289580438745,158.518444263214
2.5427682672407,158.503039988785
2.54271966931091,158.481294212298
2.54262901001753,158.337326203612
2.54262332915898,158.331010642988
2.54259678798852,158.280899468486
2.54244999405763,158.208485682674
2.54230569115941,158.187131468161
2.54223808843554,158.179849766119
2.54216991611955,158.178688772137
2.54210530813274,158.174490045093
2.54196092193691,158.17300524077
2.54168218680298,158.170519255412
2.54140389567603,158.153496018378
2.54118961761182,158.135103434239
2.54050935988769,158.091990069702
2.54039285106105,158.079107451114
2.53995339228334,158.000568570537
2.53995191021577,157.988425953205
2.53988922264948,157.987734863696
2.53906933148123,157.987469424507
2.53906032909065,157.982591399471
2.53845143611578,157.96386686981
2.53840150774391,157.91524697872
2.53834697325112,157.902742305262
2.53799235773085,157.8527371959
2.53711484878248,157.851237945001
2.53680017131713,157.808088765415
2.53611361999459,157.766748254413
2.53535540718041,157.709559316779
2.53461488782307,157.675150483011
2.53446727541639,157.652409062844
2.53440357798142,157.630850288859
2.53425163943172,157.61044391131
2.53401846616693,157.596953858411
2.53327963431415,157.596344287247
2.5332089512464,157.528459234965
2.53298553332393,157.491027187
2.53285291920151,157.480374883467
2.53277904044932,157.392329524969
2.53266575178751,157.349471638912
2.5322116033184,157.322660544283
2.53213394305259,157.288018512297
2.53213061479874,157.255144694461
2.53121998726344,157.12636766667
2.53117633881241,157.063600108306
2.53099185606954,157.028545146524
2.5307635820881,156.989672938414
2.53061164216676,156.956424492239
2.5304753040685,156.924154247101
2.53039526914617,156.878248098964
2.53010794916705,156.876407192873
2.53009025059856,156.814953283504
2.53003056873047,156.785158017782
2.53000151676613,156.738660758584
2.52959426445983,156.670460951203
2.5295730240329,156.546846992273
2.52957174392618,156.486119961618
2.52948994840999,156.455697832345
2.52870763777719,156.432175526037
2.52852210882963,156.386372656743
2.52843057695748,156.32529560787
2.52837643211122,156.314818369581
2.52814054820941,156.312173948368
2.52724875983898,156.29832887609
2.52707235789504,156.289807399609
2.52705795636429,156.174780702699
2.52705265154957,156.173146337132
2.52698987448129,156.161694194866
2.52663606875224,156.050455676673
2.52635161100436,156.039776121817
2.52631065316338,155.897311564704
2.52610168688773,155.89434954631
2.52589377907898,155.864653582947
2.52571629542255,155.864306404606
2.52566469723203,155.840378364088
2.52560238444825,155.729437032621
2.5252697789874,155.683030351855
2.52484428934092,155.614636688157
2.52483692428812,155.613647722067
2.52479534110874,155.416264090411
2.52453958979334,155.398368358868
2.52443933138344,155.385143220373
2.52433525975959,155.36068921601
2.52404988344273,155.220388477316
2.52382448795104,155.165924467154
2.52361696098836,155.099627802268
2.52302788103779,155.026006687712
2.52302186103921,155.023247154398
2.52293233180088,155.011137899429
2.52285774743725,154.894625410053
2.52243735638728,154.881873832814
2.52235116728908,154.861067649769
2.52207245433038,154.860693339628
2.52185714116301,154.846368513235
2.52140811862138,154.823571537696
2.52095466980468,154.797837271318
2.52089428611123,154.767577017961
2.52085396962644,154.748583548927
2.52061688913223,154.726599501756
2.52057701497948,154.698479204406
2.52047150551102,154.679183422009
2.52004707003235,154.672270233054
2.52001872777684,154.615119398961
2.51995082070252,154.524837435706
2.51915335585081,154.382258840237
2.51886607797765,154.353626621178
2.5187489142565,154.313853847046
2.51865885568078,154.29174099207
2.51815191909336,154.284234086389
2.5180211771214,154.273190671569
2.51798742720638,154.262272844504
2.517969042352,154.135248924243
2.51772995360957,154.024389148719
2.51767935548326,153.975208218172
2.51759487522037,153.932339196299
2.51729801234645,153.878159095452
2.51723888920761,153.842056149867
2.51709497783715,153.823713910007
2.51668861350886,153.816870573751
2.51646627846156,153.774151779675
2.51614409081705,153.759163405385
2.51585650730486,153.751957262782
2.51583856663858,153.733921459136
2.51545062122754,153.686652016694
2.51499161569035,153.681201328205
2.51466479968473,153.667658852305
2.51462340779799,153.64657081938
2.51445511812672,153.58799061987
2.51441769779795,153.582194844688
2.51433618986183,153.546199743115
2.51403060691542,153.544633536676
2.51391423820828,153.525988412052
2.51356327310696,153.455377673743
2.51343882315636,153.423769025291
2.51336119519408,153.382097067145
2.51285502484429,153.377179215434
2.51281800434965,153.350113729904
2.51280521155367,153.298725863871
2.51251166226981,153.293601457761
2.51182675162843,153.256447544718
2.51129833827618,153.227700163634
2.51099227961183,153.205379909414
2.51087591367416,153.145039322184
2.51055037061279,153.133541925464
2.51029477076855,153.105968038572
2.51002115422446,153.10327984845
2.50986861811754,153.083845688822
2.50986452754193,153.024304651879
2.5096917562705,153.016864134651
2.50910239137878,153.01416046629
2.50902761201143,152.997584273908
2.50891769635304,152.977682411372
2.50863936800676,152.961128668221
2.50845713189621,152.938902375919
2.50843266504644,152.91497921706
2.50765889495405,152.909371307554
2.50722405761444,152.829033595703
2.50657774899622,152.77684456122
2.5061923102144,152.703278631361
2.5058897218474,152.596417688733
2.50588430988071,152.575460397417
2.50521123699994,152.523775649398
2.50521004779822,152.514754814149
2.50487661686799,152.511720572103
2.5047016814485,152.445481948533
2.50438992019479,152.421041737953
2.50405095984984,152.410953028556
2.50328048578339,152.388137114164
2.50323601170622,152.3696512283
2.50305877122648,152.344978357878
2.50302878491016,152.314570965327
2.50277851051882,152.301607510197
2.50192649541459,152.294021694429
2.50165067732654,152.286948233499
2.50161611895669,152.198322616685
2.50133424577503,152.148463940947
2.50112989014662,152.079744730723
2.50097997781968,152.046551150044
2.5008744987559,152.020680276217
2.50084364861152,151.984742648234
2.50064798477607,151.977095556581
2.50062146112792,151.957572383309
2.49966224444913,151.948442239214
2.49950518716604,151.920302809433
2.49932906238532,151.891065357416
2.49924651885445,151.886883720325
2.49921833693625,151.875765073068
2.49891532219835,151.840316051517
2.4984295182948,151.791319007978
2.49842745877706,151.71759938874
2.49839032036004,151.695170179691
2.498094114467,151.664923284592
2.49798623799502,151.630250459879
2.49798473220345,151.527439105298
2.49756259499202,151.489612963041
2.4974690796429,151.448097055496
2.49732285027414,151.443112373216
2.49713272462877,151.410075658941
2.49710717063504,151.401938800053
2.49691867267591,151.391871472669
2.4967725304611,151.328416213561
2.49653105964348,151.242977977823
2.49644849007452,151.240481882483
2.4960138636289,151.234155240291
2.49599057003652,151.223939500165
2.49540689704772,151.223202092129
2.49521815504975,151.204717059621
2.4951807769284,151.181277365495
2.49492479622238,151.161971431114
2.49474159400823,151.140208167747
2.49460487542922,151.135020586911
2.49446446752417,151.11241969148
2.49431628027383,151.089717219344
2.49425931821479,151.07349719862
2.49361358340576,151.034189216897
2.49345928257501,151.022244998646
2.49328243901355,150.958196063261
2.49319681025751,150.951495897759
2.49310779323876,150.933908516463
2.49306120914353,150.922578271904
2.49305697398023,150.872453203507
2.49278972837502,150.859762235584
2.4914863619375,150.844029425117
2.49113687331934,150.773853658677
2.49108677094783,150.74836016567
2.49095082536126,150.694297106581
2.49047751723727,150.632329228387
2.49038184057048,150.623361937218
2.49019525096081,150.600089556524
2.49007670036058,150.577645166227
2.48999041532239,150.529119409829
2.4899112310894,150.510918630818
2.48981279184873,150.505346114106
2.48978588693897,150.504786163483
2.48964521645328,150.422632720338
2.48933743572078,150.394567665693
2.48914015392551,150.357493117737
2.48911566646153,150.336071262144
2.4890533835638,150.329477271913
2.48902825782962,150.322158523978
2.4889771247671,150.307843526168
2.48838476982488,150.293372609051
2.48794798550588,150.266556832263
2.48789013727296,150.23053042645
2.48740245076325,150.20221395779
2.4873576434919,150.14484324823
2.48712833766657,150.132774071362
2.48651555207405,150.086667699258
2.48614881926283,150.083788436105
2.48571561220841,150.081499708047
2.48542166802136,150.071900398101
2.4854198819485,150.042787500285
2.48519666048389,149.945417543455
2.48485855202299,149.938648745159
2.48477587206504,149.915235780087
2.48411999453959,149.885449048039
2.48350470063545,149.879951363021
2.48343214206824,149.793398999431
2.48301504102335,149.741966110486
2.48249834045528,149.713574324003
2.48230623313669,149.690610734788
2.48229852453709,149.65265114977
2.48219180836287,149.607805308141
2.48213360943977,149.558144519332
2.48197770653026,149.525301798324
2.48194257114278,149.516818708954
2.48175031783514,149.514041860514
2.48129640558137,149.510762387595
2.48122413446143,149.45242192682
2.48118866351517,149.448486606485
2.48083923098576,149.436597655071
2.48081673994874,149.428166540219
2.48069186613906,149.426498957932
2.48066280492945,149.412189354298
2.48040518065531,149.367039331742
2.47917924904821,149.337073119562
2.47908810835553,149.325774381787
2.47880036686553,149.245845300085
2.47856837087652,149.242172503085
2.47825520925897,149.21189701024
2.47817818652093,149.193694233276
2.47814141113144,149.190179391529
2.47808910169341,149.17420291941
2.47807129425226,149.145171147699
2.47797965924208,149.134615077717
2.47797036923939,149.131410382518
2.47787014224875,149.105566696439
2.47778383868504,149.098755130268
2.47777559299828,149.091994043071
2.47768540201193,149.05929914488
2.47768426723767,149.013894372081
2.47734531382541,149.00934767484
2.47679386885898,148.999919413088
2.47663953449015,148.937409365853
2.47648229632719,148.893025389472
2.47632372750902,148.87848775491
2.47591066126594,148.80503866464
2.4757278267359,148.727414379684
2.47571799329468,148.672498926371
2.47508825172743,148.653578000858
2.47468561009873,148.651062561859
2.47451208552178,148.647601565931
2.47436200345549,148.621138514802
2.47373234871304,148.617752176399
2.47363121607832,148.604272506837
2.47361824554689,148.543814617772
2.47355496457435,148.542550455575
2.47349229855459,148.527997833413
2.47313314916978,148.504891862928
2.4731025178011,148.46291818066
2.47281924024125,148.458411154288
2.47245188246603,148.38106854757
2.47234502532622,148.230133483969
2.47223784455727,148.204261206391
2.4720264900192,148.202574080451
2.4717652484153,148.181571602952
2.47151826656916,148.163863871313
2.47138357460494,148.070575749834
2.47133274804155,147.997938222745
2.47098322303331,147.964654115883
2.47097193969919,147.911900293337
2.47076334727307,147.888763672495
2.47057310398385,147.851149752436
2.47027660398321,147.850289755065
2.47027432944931,147.771533473161
2.47022257356959,147.697525153356
2.47003858198347,147.688143592365
2.46995646803578,147.686647977074
2.46970168011661,147.661755285234
2.46950315959068,147.659025263113
2.4692558740861,147.590606352478
2.46917847011896,147.585699432226
2.46882647961803,147.567779938859
2.46878700709817,147.564059483153
2.46855208144033,147.552048028258
2.46842646236521,147.535057604398
2.46839223851386,147.534285245623
2.46835256763795,147.515862998215
2.46811221340621,147.491201140782
2.46784663501632,147.473736970994
2.46778650431377,147.443505059137
2.46710170147303,147.432081668045
2.46697694275374,147.428444542043
2.46690130540238,147.428393900975
2.46675299105525,147.426290354824
2.46668731252343,147.393167415281
2.46654239341755,147.3881751296
2.4661622922449,147.349915309279
2.46606908820162,147.255226439215
2.46595471864203,147.247632354057
2.46556805619918,147.22671369149
2.46526814725746,147.225539140168
2.46519384615157,147.182317879417
2.46497179580345,147.169321703213
2.46489906617914,147.095258169387
2.46485502597902,147.06727720801
2.46477900666049,147.063949801367
2.4646351771654,147.054461982365
2.46458038634147,147.052405196951
2.46443905810659,147.02236376488
2.46442821081611,147.01241973154
2.46430606845434,146.983525845361
2.46420841062172,146.970353593839
2.46410173379885,146.943625542072
2.46395176781289,146.897292396667
2.46394951298672,146.867232137132
2.46356428114836,146.862859515517
2.4634216442338,146.861550234293
2.4633227792782,146.81899796908
2.46311949505147,146.816204053898
2.46297549994555,146.807797359963
2.46280048018848,146.793273712636
2.4627445900462,146.79217685135
2.46269674869724,146.772338603463
2.46223156998917,146.767220470336
2.46183867926707,146.755654724894
2.46177828035978,146.746805185902
2.46140569289612,146.739331635337
2.46112359583977,146.736514750357
2.46075238776166,146.677582254292
2.46073749069682,146.65455098109
2.46048397747736,146.58349046268
2.46027437520274,146.581436429744
2.46002287487841,146.564679135959
2.45988411978117,146.489772439924
2.45968357382486,146.486747268575
2.45962262723366,146.445887937567
2.45900237071936,146.429099908703
2.45886091896475,146.424865807585
2.45880038664297,146.401519745761
2.45861862025612,146.37138755949
2.45845526773844,146.358653453302
2.45822944467492,146.357109262242
2.45810710142547,146.323334712969
2.45799096960618,146.320676899517
2.45775630104061,146.311695162352
2.45755013996661,146.291899876573
2.45751662165415,146.270786269953
2.45718510029555,146.255614519429
2.45713962983129,146.250735619958
2.45707687175366,146.222218330182
2.45707316200207,146.193582155053
2.45706146241156,146.130138769151
2.45690805251341,146.125890733719
2.45617037447872,146.124824735261
2.45616395023477,146.102169827578
2.45609402047963,146.069714491262
2.45608466747924,146.058849127364
2.45583580553889,146.05272207178
2.45577098730871,146.032640806748
2.45572258379447,145.975828797484
2.45561068253181,145.960430237297
2.4548640706812,145.951776042983
2.45460301518105,145.928741790697
2.45448221297091,145.920216758668
2.45404156213747,145.878722919122
2.45364413325922,145.868173354175
2.45346023683448,145.804203239321
2.45338553064158,145.783952884125
2.4532391032504,145.754043479852
2.45157162084221,145.728756561151
2.45135468922676,145.710024805318
2.4513231912285,145.696183578741
2.45121267132109,145.68872172516
2.45120546364546,145.633742313036
2.45112201151504,145.593710453854
2.4510982147556,145.572630805951
2.45095829440972,145.566840817758
2.45081262783432,145.532886997831
2.45057007825095,145.516805712098
2.45036883508367,145.510061518341
2.45016615419069,145.491616343088
2.4501123604636,145.48772479659
2.45004759997644,145.476530431388
2.45002774563322,145.474630764812
2.44996236210267,145.463193292546
2.44986994627028,145.439635521458
2.44970833808241,145.419441722727
2.44959575561505,145.417598358259
2.4494546085056,145.406966518978
2.44915277292866,145.350913694292
2.44909833605678,145.349505001065
2.44907944098749,145.299634337567
2.44887362125267,145.281938921351
2.44865700756217,145.280119704277
2.44863438496267,145.251609633646
2.44859878722684,145.239843807986
2.44850042080601,145.214762078522
2.44830853450799,145.200546314886
2.44824363547241,145.189382784874
2.44816698554131,145.174284416976
2.44806517871369,145.144453719855
2.44771994988374,145.059593152877
2.44728573106727,145.029958214815
2.44704748299713,145.022204465864
2.4469607267488,144.977220569733
2.44691998438916,144.969293300344
2.44669829835061,144.923252079381
2.44656448786778,144.922776754119
2.4465096797977,144.836410874565
2.44645826039799,144.810297667053
2.44588638455642,144.792760662282
2.44582434591658,144.772906685171
2.44576843706837,144.704820794055
2.4457503614929,144.700836919943
2.4457460262716,144.688470458463
2.44567294649453,144.664856425903
2.44543583872839,144.661607451186
2.44529922279364,144.616132474707
2.44516277694762,144.600374589759
2.44510869756993,144.551879933325
2.44506075988936,144.534574184386
2.44445308051508,144.463218091138
2.44435364115012,144.461620654161
2.44426965653198,144.344477645926
2.44422759517168,144.292991303536
2.44406699717908,144.281937360542
2.44399241388214,144.273502362378
2.44392695668518,144.220553728247
2.44392529047831,144.205045773274
2.44391672276144,144.186280066576
2.44384965921104,144.0805144343
2.44375124218553,144.076337193327
2.44349730226481,144.05247183718
2.443469601355,144.02709884519
2.44325422487122,144.021290063834
2.44321855929688,144.008833946453
2.44296429413143,144.007835562995
2.44287021958889,143.977530804987
2.44260661994931,143.970507916023
2.44255815142586,143.967014568043
2.44241561504247,143.965656526841
2.44162983646909,143.953315429068
2.44139653814973,143.94786718809
2.44129965995281,143.933701432715
2.44118958705498,143.925046465803
2.44115211656294,143.918224732226
2.4407937198055,143.917018586929
2.44030377520198,143.857703974046
2.44028016726981,143.844078720606
2.44024410903212,143.802664583026
2.44013590244484,143.774470111553
2.4400924183159,143.766347488376
2.44001722991915,143.766215360841
2.43997257915545,143.738663382334
2.43984312921057,143.719821945502
2.43965008130967,143.719073370329
2.43962137156456,143.707431600377
2.43961136031109,143.693493537781
2.43949155345025,143.69217979585
2.43914152081099,143.604114485092
2.43887680652474,143.581633338371
2.43869706041705,143.551408115803
2.43861641453084,143.527006988106
2.43841911613448,143.522721560407
2.43841105252223,143.515370411372
2.43823040344688,143.498335632705
2.43752843467345,143.491906538413
2.43727492033813,143.453491710716
2.4372490775768,143.445694842243
2.43712972430489,143.426613472059
2.43711971574167,143.421049505961
2.43709316348258,143.3799415555
2.43701142758727,143.318213941993
2.43666968522178,143.317017286827
2.43663900988424,143.311253091205
2.43661423968717,143.299797666322
2.43630157777893,143.295426991993
2.43627010306579,143.278016445578
2.43626838266237,143.267131702574
2.43622373333375,143.236751490763
2.43575738493615,143.195461432343
2.43551141468045,143.170311372193
2.43527176112355,143.111070160414
2.43510895481391,143.014911747137
2.43508469565967,143.010223190686
2.43501022000441,143.007389134997
2.43499191088357,143.002816526356
2.43488647456249,142.943142682385
2.43471443198542,142.923002374928
2.43469343431087,142.915477849753
2.43463857031182,142.8985236316
2.43447642791565,142.896161247897
2.43444878748893,142.871474094539
2.43402732217885,142.832966748812
2.43388076308721,142.81861139467
2.43362619034681,142.806555084037
2.43355507532585,142.779750238773
2.43318096692808,142.775717038333
2.43310439856734,142.724465800852
2.43310343840162,142.72315758062
2.43297058271938,142.697123903258
2.4329458629491,142.689324552105
2.43285956187923,142.687163182628
2.43264790153185,142.601020073247
2.43253400669968,142.595498015219
2.43245166473361,142.5377862237
2.43231006702254,142.519207622664
2.43182072560642,142.502730888872
2.43178083466171,142.500621997901
2.43175300383536,142.440205391092
2.43170633400169,142.438425365867
2.43163059010897,142.411558725766
2.43142592021573,142.407580434326
2.43141152156682,142.392353074509
2.43133358340061,142.385937411525
2.43130410983268,142.383138822494
2.43110443827161,142.328561255155
2.43104484373713,142.324113372226
2.43088536945627,142.263094098106
2.43075223751414,142.251874161397
2.43065890383123,142.236879961718
2.4303488851034,142.220763203355
